branch_id,employee_id,year,quarter,quota,actual_revenue,attainment_pct
5,370,2023,1,26081.0,24061.08,92.3
5,370,2023,2,41027.0,34132.82,83.2
5,370,2023,3,24272.0,25960.77,107.0
5,370,2023,4,37405.0,41816.93,111.8
5,379,2019,1,20640.0,17381.95,84.2
5,379,2019,2,29417.0,24910.68,84.7
5,379,2019,3,25242.0,25800.22,102.2
5,379,2019,4,23061.0,25829.07,112.0
5,379,2020,1,20430.0,17250.0,84.4
5,379,2020,2,19064.0,19478.39,102.2
5,379,2020,3,10841.0,9782.87,90.2
5,379,2020,4,28664.0,27169.64,94.8
5,379,2021,1,24275.0,28231.44,116.3
5,379,2021,2,13825.0,15048.88,108.9
5,379,2021,3,29019.0,27298.35,94.1
5,379,2021,4,19108.0,21689.26,113.5
5,379,2022,1,29917.0,24325.92,81.3
5,379,2022,2,32330.0,26546.06,82.1
5,379,2022,3,31848.0,34278.87,107.6
5,379,2022,4,30067.0,25354.04,84.3
5,379,2023,1,29325.0,33696.74,114.9
5,379,2023,2,25446.0,21568.77,84.8
5,379,2023,3,16456.0,14398.22,87.5
5,379,2023,4,29614.0,25514.84,86.2
2,381,2019,1,18179.0,19927.61,109.6
2,381,2019,2,7340.0,7661.84,104.4
2,381,2019,3,30595.0,29465.04,96.3
2,381,2019,4,30118.0,33309.9,110.6
2,381,2020,1,26769.0,26287.43,98.2
2,381,2020,2,6373.0,7353.71,115.4
2,381,2020,3,18082.0,19260.26,106.5
9,384,2019,1,21640.0,19391.48,89.6
9,384,2019,2,22286.0,18243.37,81.9
9,384,2019,3,13343.0,10901.98,81.7
9,384,2019,4,24756.0,25126.13,101.5
9,384,2020,1,32126.0,31293.29,97.4
9,384,2020,2,14710.0,12271.01,83.4
9,384,2020,3,23974.0,19298.59,80.5
9,384,2020,4,20389.0,20790.52,102.0
9,384,2021,1,9270.0,10250.78,110.6
9,384,2021,2,18560.0,20260.15,109.2
9,384,2021,3,24227.0,23131.97,95.5
9,384,2021,4,17386.0,16773.11,96.5
9,384,2022,1,17332.0,17979.11,103.7
9,384,2022,2,17048.0,14881.04,87.3
9,384,2022,3,18053.0,16048.88,88.9
9,384,2022,4,23434.0,24127.26,103.0
9,384,2023,1,19384.0,21685.81,111.9
9,384,2023,2,26117.0,25525.5,97.7
9,384,2023,3,18588.0,16730.23,90.0
9,384,2023,4,18024.0,18601.41,103.2
9,391,2019,1,15297.0,12441.35,81.3
9,391,2019,2,26036.0,21497.99,82.6
9,391,2019,3,14477.0,15416.1,106.5
9,391,2019,4,21629.0,22846.19,105.6
9,391,2020,1,11119.0,12660.54,113.9
9,391,2020,2,9633.0,11253.06,116.8
9,391,2020,3,10211.0,10708.32,104.9
9,391,2020,4,20660.0,17093.84,82.7
9,391,2021,1,16834.0,19849.77,117.9
9,391,2021,2,23140.0,21967.92,94.9
9,391,2021,3,32208.0,28835.28,89.5
9,391,2021,4,18132.0,17036.83,94.0
9,391,2022,1,21103.0,22836.85,108.2
9,391,2022,2,26418.0,26285.48,99.5
9,391,2022,3,20180.0,20984.09,104.0
9,391,2022,4,24337.0,19751.14,81.2
9,391,2023,1,14746.0,17525.78,118.9
9,391,2023,2,14487.0,15618.79,107.8
9,391,2023,3,14611.0,12565.08,86.0
9,391,2023,4,25906.0,24875.19,96.0
6,404,2019,1,22771.0,25190.52,110.6
6,404,2019,2,30821.0,25169.08,81.7
6,404,2019,3,27509.0,27877.94,101.3
6,404,2019,4,24819.0,28843.81,116.2
6,404,2020,1,23710.0,20188.02,85.1
6,404,2020,2,23261.0,21810.21,93.8
6,404,2020,3,17586.0,20600.94,117.1
6,404,2020,4,28164.0,31794.96,112.9
6,404,2021,1,15982.0,18925.55,118.4
6,404,2021,2,31023.0,30758.37,99.1
6,404,2021,3,23255.0,27553.83,118.5
6,404,2021,4,32515.0,31689.96,97.5
6,404,2022,1,42265.0,37787.05,89.4
6,404,2022,2,16353.0,18757.41,114.7
6,404,2022,3,25914.0,30916.38,119.3
6,404,2022,4,41360.0,34851.2,84.3
6,404,2023,1,28087.0,23874.04,85.0
6,404,2023,2,41594.0,38157.95,91.7
6,404,2023,3,20748.0,20590.4,99.2
6,404,2023,4,28611.0,30271.78,105.8
7,412,2019,1,24731.0,26919.32,108.8
7,412,2019,2,20318.0,23286.75,114.6
7,412,2019,3,25292.0,20427.82,80.8
7,412,2019,4,30029.0,29741.05,99.0
7,412,2020,1,26648.0,31651.92,118.8
7,412,2020,2,16633.0,19368.89,116.4
7,412,2020,3,29011.0,25835.71,89.1
7,412,2020,4,18652.0,17231.9,92.4
7,412,2021,1,37825.0,35153.15,92.9
7,412,2021,2,27566.0,26346.23,95.6
7,412,2021,3,40411.0,36030.08,89.2
7,412,2021,4,46942.0,40681.31,86.7
7,412,2022,1,25667.0,29359.8,114.4
7,412,2022,2,20888.0,24292.19,116.3
7,412,2022,3,28713.0,33792.41,117.7
7,412,2022,4,27319.0,26799.29,98.1
7,412,2023,1,29484.0,32680.51,110.8
7,412,2023,2,12709.0,15117.32,118.9
7,412,2023,3,37680.0,37422.81,99.3
7,412,2023,4,26243.0,26297.01,100.2
3,420,2019,1,16187.0,14018.59,86.6
3,420,2019,2,16518.0,13524.49,81.9
3,420,2019,3,29698.0,29415.67,99.0
3,420,2019,4,23905.0,19516.92,81.6
3,420,2020,1,14617.0,15975.65,109.3
3,420,2020,2,9600.0,8496.95,88.5
3,420,2020,3,8298.0,9782.91,117.9
3,420,2020,4,31744.0,27134.44,85.5
3,420,2021,1,19355.0,20170.45,104.2
3,420,2021,2,17591.0,19465.24,110.7
3,420,2021,3,16912.0,17219.28,101.8
3,420,2021,4,15457.0,13739.89,88.9
3,420,2022,1,19144.0,22586.57,118.0
3,420,2022,2,13428.0,16100.36,119.9
3,420,2022,3,19263.0,18625.33,96.7
3,420,2022,4,20524.0,24303.53,118.4
3,420,2023,1,21229.0,21794.79,102.7
3,420,2023,2,17393.0,17781.9,102.2
3,420,2023,3,28072.0,26149.49,93.2
3,420,2023,4,29477.0,26453.57,89.7
3,422,2019,1,27244.0,24966.78,91.6
3,422,2019,2,23315.0,21445.45,92.0
3,422,2019,3,19313.0,21177.49,109.7
3,422,2019,4,35548.0,30152.73,84.8
3,422,2020,1,13143.0,14856.11,113.0
3,422,2020,2,9596.0,9938.96,103.6
3,422,2020,3,20092.0,17110.39,85.2
3,422,2020,4,10639.0,12576.32,118.2
3,422,2021,1,10129.0,11273.29,111.3
3,422,2021,2,23871.0,25882.3,108.4
3,422,2021,3,21673.0,23979.9,110.6
3,422,2021,4,17907.0,20805.16,116.2
3,422,2022,1,32579.0,32058.8,98.4
3,422,2022,2,28080.0,24043.58,85.6
3,422,2022,3,21281.0,22650.1,106.4
3,422,2022,4,28682.0,26348.24,91.9
3,422,2023,1,14786.0,16307.49,110.3
3,422,2023,2,13938.0,13859.96,99.4
3,422,2023,3,19395.0,21434.44,110.5
3,422,2023,4,35401.0,32269.29,91.2
3,431,2019,1,20438.0,23030.82,112.7
3,431,2019,2,14468.0,12865.76,88.9
3,431,2019,3,10912.0,11981.98,109.8
3,431,2019,4,25042.0,26577.21,106.1
3,431,2020,1,19707.0,17492.09,88.8
3,431,2020,2,15609.0,12836.83,82.2
3,431,2020,3,23945.0,26761.72,111.8
3,431,2020,4,7599.0,8952.62,117.8
3,431,2021,1,21443.0,20364.67,95.0
3,431,2021,2,17418.0,19167.91,110.0
3,431,2021,3,17153.0,14366.31,83.8
3,431,2021,4,19320.0,21940.43,113.6
3,431,2022,1,21605.0,24724.28,114.4
3,431,2022,2,33142.0,26555.61,80.1
3,431,2022,3,16359.0,19454.67,118.9
3,431,2022,4,27584.0,24906.3,90.3
3,431,2023,1,21083.0,19102.67,90.6
3,431,2023,2,15424.0,14233.38,92.3
3,431,2023,3,14426.0,16765.1,116.2
3,431,2023,4,27509.0,22642.67,82.3
2,432,2019,1,23079.0,19077.64,82.7
2,432,2019,2,23256.0,22389.81,96.3
2,432,2019,3,32642.0,33869.34,103.8
2,432,2019,4,39851.0,40822.69,102.4
2,432,2020,1,19915.0,17755.82,89.2
2,432,2020,2,19387.0,16542.62,85.3
2,432,2020,3,9611.0,10140.5,105.5
4,434,2019,1,17663.0,19332.28,109.5
4,434,2019,2,34764.0,28666.62,82.5
4,434,2019,3,34836.0,29224.03,83.9
4,434,2019,4,49236.0,55392.64,112.5
4,434,2020,1,26070.0,29879.68,114.6
4,434,2020,2,19948.0,22922.98,114.9
4,434,2020,3,26006.0,26740.74,102.8
4,434,2020,4,34792.0,40593.71,116.7
4,434,2021,1,51555.0,46702.13,90.6
4,434,2021,2,38957.0,34868.16,89.5
4,434,2021,3,39832.0,36359.89,91.3
4,434,2021,4,32410.0,38808.02,119.7
4,434,2022,1,45495.0,39484.04,86.8
4,434,2022,2,27024.0,29412.34,108.8
4,434,2022,3,27309.0,28165.63,103.1
4,434,2022,4,44479.0,39542.61,88.9
4,434,2023,1,45121.0,44895.68,99.5
4,434,2023,2,29301.0,28152.91,96.1
4,434,2023,3,51238.0,44474.7,86.8
4,434,2023,4,34953.0,39437.26,112.8
10,438,2019,1,47362.0,43358.66,91.5
10,438,2019,2,49494.0,45845.82,92.6
10,438,2019,3,37018.0,42477.76,114.7
10,438,2019,4,41424.0,45164.87,109.0
10,438,2020,1,34567.0,28913.82,83.6
10,438,2020,2,39949.0,32540.81,81.5
10,438,2020,3,29406.0,35186.44,119.7
10,438,2020,4,42364.0,35798.05,84.5
10,438,2021,1,52257.0,47243.55,90.4
10,438,2021,2,48609.0,47481.63,97.7
10,438,2021,3,37541.0,37569.07,100.1
10,438,2021,4,35677.0,35796.49,100.3
10,438,2022,1,37086.0,39955.13,107.7
10,438,2022,2,48085.0,47319.09,98.4
10,438,2022,3,41932.0,42369.37,101.0
10,438,2022,4,50353.0,46004.85,91.4
10,438,2023,1,65652.0,56013.43,85.3
10,438,2023,2,62636.0,58086.45,92.7
10,438,2023,3,53231.0,43346.93,81.4
10,438,2023,4,56731.0,56311.92,99.3
5,439,2019,1,35596.0,31585.34,88.7
5,439,2019,2,24273.0,24752.25,102.0
5,439,2019,3,34358.0,27934.27,81.3
5,439,2019,4,35264.0,34670.81,98.3
5,439,2020,1,18576.0,21324.34,114.8
5,439,2020,2,18253.0,16629.76,91.1
5,439,2020,3,17454.0,18770.19,107.5
5,439,2020,4,25230.0,23749.42,94.1
5,439,2021,1,25734.0,26863.15,104.4
5,439,2021,2,11921.0,14001.79,117.5
5,439,2021,3,31552.0,30050.06,95.2
5,439,2021,4,30405.0,29538.98,97.2
5,439,2022,1,16373.0,18233.05,111.4
5,439,2022,2,32370.0,33970.57,104.9
5,439,2022,3,20999.0,20839.88,99.2
5,439,2022,4,33124.0,33911.22,102.4
5,439,2023,1,19357.0,20104.43,103.9
5,439,2023,2,20448.0,17945.3,87.8
5,439,2023,3,20100.0,19056.66,94.8
5,439,2023,4,32063.0,37040.93,115.5
5,458,2019,1,15224.0,16613.03,109.1
5,458,2019,2,21661.0,24458.1,112.9
5,458,2019,3,21846.0,18585.54,85.1
5,458,2019,4,14547.0,17209.49,118.3
5,458,2020,1,15037.0,17115.18,113.8
5,458,2020,2,22008.0,20971.34,95.3
5,458,2020,3,23317.0,24145.15,103.6
5,458,2020,4,21822.0,25364.36,116.2
5,458,2021,1,19616.0,21315.23,108.7
5,458,2021,2,28429.0,27756.29,97.6
5,458,2021,3,24324.0,22835.09,93.9
5,458,2021,4,25832.0,29898.11,115.7
5,458,2022,1,28567.0,29203.12,102.2
5,458,2022,2,14423.0,15046.72,104.3
5,458,2022,3,23223.0,27167.64,117.0
5,458,2022,4,30372.0,32498.37,107.0
5,458,2023,1,17246.0,20418.84,118.4
5,458,2023,2,19638.0,20647.7,105.1
5,458,2023,3,24858.0,28133.91,113.2
5,458,2023,4,30198.0,28153.03,93.2
3,472,2019,1,21875.0,18073.12,82.6
3,472,2019,2,13201.0,15079.28,114.2
3,472,2019,3,22437.0,25015.69,111.5
3,472,2019,4,17415.0,14526.76,83.4
3,472,2020,1,7591.0,8666.27,114.2
3,472,2020,2,9784.0,9601.93,98.1
3,472,2020,3,13057.0,15146.75,116.0
3,472,2020,4,20048.0,19426.64,96.9
3,472,2021,1,19069.0,22258.86,116.7
3,472,2021,2,25356.0,21811.39,86.0
3,472,2021,3,22183.0,21768.52,98.1
3,472,2021,4,27433.0,31520.49,114.9
3,472,2022,1,29849.0,27067.88,90.7
3,472,2022,2,12375.0,13963.88,112.8
3,472,2022,3,29646.0,26204.14,88.4
3,472,2022,4,25435.0,22647.29,89.0
3,472,2023,1,28216.0,27097.83,96.0
3,472,2023,2,23728.0,27881.4,117.5
3,472,2023,3,21497.0,19251.7,89.6
3,472,2023,4,20831.0,24653.22,118.3
2,478,2019,1,24899.0,20681.79,83.1
2,478,2019,2,15133.0,14600.82,96.5
2,478,2019,3,21105.0,23249.41,110.2
2,478,2019,4,33875.0,35521.37,104.9
2,478,2020,1,24835.0,27569.15,111.0
2,478,2020,2,18809.0,21451.53,114.0
2,478,2020,3,8936.0,8794.09,98.4
9,479,2019,1,19036.0,19065.67,100.2
9,479,2019,2,7327.0,6029.64,82.3
9,479,2019,3,33326.0,33346.76,100.1
9,479,2019,4,14425.0,16895.63,117.1
9,479,2020,1,16409.0,13158.21,80.2
9,479,2020,2,11560.0,9947.45,86.1
9,479,2020,3,10963.0,11606.63,105.9
9,479,2020,4,16305.0,17660.27,108.3
9,479,2021,1,15186.0,17839.8,117.5
9,479,2021,2,14405.0,14910.41,103.5
9,479,2021,3,15506.0,13324.07,85.9
9,479,2021,4,5876.0,5887.29,100.2
9,479,2022,1,24445.0,23976.33,98.1
9,479,2022,2,26816.0,22073.86,82.3
9,479,2022,3,14030.0,16725.99,119.2
9,479,2022,4,22302.0,26090.54,117.0
9,479,2023,1,34762.0,30280.73,87.1
9,479,2023,2,12966.0,11791.33,90.9
9,479,2023,3,29958.0,25238.47,84.2
9,479,2023,4,17650.0,20385.08,115.5
3,483,2019,1,18074.0,18100.09,100.1
3,483,2019,2,17003.0,13781.28,81.1
3,483,2019,3,18177.0,16136.21,88.8
3,483,2019,4,23168.0,26703.4,115.3
3,483,2020,1,18387.0,18168.99,98.8
3,483,2020,2,9223.0,10608.95,115.0
3,483,2020,3,11836.0,14025.79,118.5
3,483,2020,4,13451.0,12138.64,90.2
3,483,2021,1,23775.0,23423.74,98.5
3,483,2021,2,15271.0,17350.32,113.6
3,483,2021,3,14403.0,14715.29,102.2
3,483,2021,4,25978.0,29516.71,113.6
3,483,2022,1,15833.0,16117.42,101.8
3,483,2022,2,11057.0,11967.26,108.2
3,483,2022,3,15209.0,14768.54,97.1
3,483,2022,4,32010.0,31793.95,99.3
3,483,2023,1,37370.0,34519.18,92.4
3,483,2023,2,18755.0,17789.56,94.9
3,483,2023,3,19640.0,17194.27,87.5
3,483,2023,4,22925.0,23692.77,103.3
6,488,2019,1,35220.0,30984.49,88.0
6,488,2019,2,32135.0,30649.08,95.4
6,488,2019,3,38894.0,35827.53,92.1
6,488,2019,4,31920.0,29718.33,93.1
6,488,2020,1,29416.0,25893.37,88.0
6,488,2020,2,25256.0,24345.46,96.4
6,488,2020,3,24938.0,25773.82,103.4
6,488,2020,4,29926.0,31476.73,105.2
6,488,2021,1,18676.0,18140.43,97.1
6,488,2021,2,32496.0,33358.62,102.7
6,488,2021,3,25489.0,28449.53,111.6
6,488,2021,4,40679.0,35251.48,86.7
6,488,2022,1,15965.0,18040.77,113.0
6,488,2022,2,30586.0,35284.17,115.4
6,488,2022,3,32313.0,33082.71,102.4
6,488,2022,4,34589.0,32617.24,94.3
6,488,2023,1,27692.0,31784.89,114.8
6,488,2023,2,24081.0,22058.79,91.6
6,488,2023,3,27663.0,32432.43,117.2
6,488,2023,4,40916.0,46421.95,113.5
7,489,2019,1,31311.0,31510.53,100.6
7,489,2019,2,14483.0,16522.3,114.1
7,489,2019,3,37611.0,35077.81,93.3
7,489,2019,4,55976.0,47620.37,85.1
7,489,2020,1,17272.0,15182.82,87.9
7,489,2020,2,28914.0,25286.64,87.5
7,489,2020,3,21876.0,25675.72,117.4
7,489,2020,4,31095.0,25287.08,81.3
7,489,2021,1,30598.0,28238.16,92.3
7,489,2021,2,35300.0,40765.22,115.5
7,489,2021,3,51478.0,45060.24,87.5
7,489,2021,4,36210.0,34191.08,94.4
7,489,2022,1,38789.0,33318.44,85.9
7,489,2022,2,22103.0,26407.29,119.5
7,489,2022,3,29599.0,30614.51,103.4
7,489,2022,4,27274.0,25263.48,92.6
7,489,2023,1,27995.0,25998.87,92.9
7,489,2023,2,36675.0,32148.57,87.7
7,489,2023,3,37979.0,33381.07,87.9
7,489,2023,4,13768.0,15870.36,115.3
7,491,2019,1,30139.0,34632.21,114.9
7,491,2019,2,33321.0,27183.85,81.6
7,491,2019,3,27373.0,32234.35,117.8
7,491,2019,4,34144.0,27559.77,80.7
7,491,2020,1,16395.0,17939.06,109.4
7,491,2020,2,18293.0,20444.96,111.8
7,491,2020,3,16697.0,19103.14,114.4
7,491,2020,4,30587.0,25338.27,82.8
7,491,2021,1,29412.0,33887.34,115.2
7,491,2021,2,32841.0,26678.33,81.2
7,491,2021,3,35913.0,36479.65,101.6
7,491,2021,4,46112.0,38087.6,82.6
7,491,2022,1,23238.0,21476.8,92.4
7,491,2022,2,24244.0,27565.55,113.7
7,491,2022,3,25324.0,25752.24,101.7
7,491,2022,4,28032.0,31553.71,112.6
7,491,2023,1,25366.0,26633.78,105.0
7,491,2023,2,15778.0,17992.81,114.0
7,491,2023,3,21208.0,25012.51,117.9
7,491,2023,4,33341.0,30243.59,90.7
5,492,2019,1,24897.0,23726.63,95.3
5,492,2019,2,22465.0,22488.83,100.1
5,492,2019,3,23499.0,25420.24,108.2
5,492,2019,4,27082.0,29411.72,108.6
5,492,2020,1,13557.0,13924.22,102.7
5,492,2020,2,14632.0,15055.34,102.9
5,492,2020,3,9211.0,9879.8,107.3
5,492,2020,4,15839.0,15574.93,98.3
5,492,2021,1,19621.0,17307.42,88.2
5,492,2021,2,32651.0,32495.12,99.5
5,492,2021,3,20886.0,21056.15,100.8
5,492,2021,4,25140.0,28506.5,113.4
5,492,2022,1,32352.0,34402.75,106.3
5,492,2022,2,11915.0,10669.09,89.5
5,492,2022,3,25348.0,27795.02,109.7
5,492,2022,4,37933.0,31695.4,83.6
5,492,2023,1,15992.0,13513.64,84.5
5,492,2023,2,29141.0,29551.09,101.4
5,492,2023,3,14094.0,15636.55,110.9
5,492,2023,4,17377.0,20522.23,118.1
10,497,2019,1,35241.0,39299.39,111.5
10,497,2019,2,28931.0,33572.5,116.0
10,497,2019,3,45579.0,45090.66,98.9
10,497,2019,4,64192.0,64845.41,101.0
10,497,2020,1,49312.0,52088.91,105.6
10,497,2020,2,17047.0,19557.03,114.7
10,497,2020,3,25153.0,30086.86,119.6
10,497,2020,4,35389.0,42246.71,119.4
10,497,2021,1,34010.0,39684.82,116.7
10,497,2021,2,48850.0,57965.95,118.7
10,497,2021,3,34327.0,40788.45,118.8
10,497,2021,4,53775.0,50627.26,94.1
10,497,2022,1,46014.0,38883.09,84.5
10,497,2022,2,47572.0,43426.31,91.3
10,497,2022,3,39371.0,36233.06,92.0
10,497,2022,4,47863.0,39705.04,83.0
10,497,2023,1,57657.0,46183.75,80.1
10,497,2023,2,32069.0,36774.34,114.7
10,497,2023,3,40042.0,40100.6,100.1
10,497,2023,4,45167.0,52045.49,115.2
