order_line_id,order_id,product_id,quantity,unit_price,line_total,unit_cost,margin
113707,37987,22,7,6.34,44.38,4.58,12.32
113708,37987,94,18,5.08,91.44,3.54,27.72
113710,37989,4,7,7.35,51.45,4.7,18.55
113711,37989,73,12,10.97,131.64,6.87,49.2
113712,37989,63,27,9.71,262.17,6.66,82.35
113713,37989,112,16,7.79,124.64,6.13,26.56
113724,37994,42,44,16.65,732.6,12.13,198.88
113725,37994,88,27,6.74,181.98,4.69,55.35
113726,37994,93,4,2.77,11.08,1.67,4.4
113727,37994,109,77,14.75,1135.75,9.91,372.68
113749,38002,74,10,15.66,156.6,10.01,56.5
113750,38002,98,47,3.97,186.59,2.6,64.39
113751,38002,50,11,12.68,139.48,8.18,49.5
113752,38002,30,65,16.64,1081.6,9.43,468.65
113812,38021,5,9,8.32,74.88,5.46,25.74
113813,38021,10,8,5.05,40.4,3.4,13.2
113814,38021,53,32,9.28,296.96,6.68,83.2
113834,38030,51,68,8.6,584.8,5.46,213.52
113922,38061,44,6,15.35,92.1,11.28,24.42
113923,38061,51,23,7.74,178.02,5.46,52.44
113924,38061,3,7,8.45,59.15,5.9,17.85
113925,38062,70,44,10.76,473.44,6.89,170.28
113926,38062,60,11,10.53,115.83,7.32,35.31
113927,38062,89,18,7.28,131.04,4.55,49.14
113928,38062,71,25,10.85,271.25,6.29,114.0
113929,38062,12,5,4.73,23.65,3.35,6.9
113941,38066,69,16,8.77,140.32,5.27,56.0
113957,38071,79,29,9.41,272.89,6.97,70.76
113988,38082,61,27,7.11,191.97,4.72,64.53
113989,38082,106,10,18.32,183.2,10.34,79.8
113990,38082,90,6,3.1,18.6,2.11,5.94
114030,38097,67,5,5.58,27.9,3.55,10.15
114031,38097,25,7,7.13,49.91,4.39,19.18
114032,38097,19,40,10.27,410.8,6.8,138.8
114033,38097,66,17,6.67,113.39,4.64,34.51
114116,38129,11,19,10.12,192.28,6.4,70.68
114117,38129,60,26,10.53,273.78,7.32,83.46
114118,38129,111,3,13.53,40.59,8.09,16.32
114119,38129,75,25,14.24,356.0,8.01,155.75
114120,38129,34,8,18.82,150.56,12.22,52.8
114201,38154,32,17,11.92,202.64,9.34,43.86
114202,38154,71,25,9.77,244.25,6.29,87.0
114208,38157,62,360,7.03,2530.8,5.17,669.6
114209,38157,43,38,15.76,598.88,9.59,234.46
114210,38157,91,15,4.0,60.0,2.55,21.75
114211,38157,21,42,5.73,240.66,3.92,76.02
114212,38157,106,62,17.4,1078.8,10.34,437.72
114235,38166,29,9,22.25,200.25,15.78,58.23
114236,38166,5,9,9.24,83.16,5.46,34.02
114238,38168,74,5,15.66,78.3,10.01,28.25
114386,38218,115,28,8.87,248.36,5.8,85.96
114391,38221,23,18,7.03,126.54,4.78,40.5
114392,38221,67,25,5.02,125.5,3.55,36.75
114393,38221,54,16,11.55,184.8,8.51,48.64
114394,38221,21,9,5.43,48.87,3.92,13.59
114395,38221,44,7,15.35,107.45,11.28,28.49
114407,38225,6,9,6.2,55.8,4.69,13.59
114476,38248,93,20,2.92,58.4,1.67,25.0
114477,38248,86,11,8.36,91.96,5.65,29.81
114490,38252,73,7,12.19,85.33,6.87,37.24
114491,38252,15,40,6.2,248.0,4.03,86.8
114529,38269,11,40,10.12,404.8,6.4,148.8
114530,38269,32,9,13.24,119.16,9.34,35.1
114531,38269,38,17,20.02,340.34,11.9,138.04
114532,38269,104,32,10.42,333.44,6.94,111.36
114649,38315,112,43,7.79,334.97,6.13,71.38
114650,38315,4,30,7.35,220.5,4.7,79.5
114651,38315,68,26,5.6,145.6,4.2,36.4
114652,38315,62,7,6.66,46.62,5.17,10.43
114677,38322,109,32,15.53,496.96,9.91,179.84
114678,38322,88,23,7.1,163.3,4.69,55.43
114679,38322,9,286,5.23,1495.78,3.67,446.16
114680,38322,105,30,13.94,418.2,9.0,148.2
114681,38322,77,5,10.83,54.15,6.61,21.1
114687,38325,26,32,9.82,314.24,7.37,78.4
114688,38325,74,37,14.88,550.56,10.01,180.19
114694,38327,41,19,17.48,332.12,13.22,80.94
114798,38360,18,15,4.6,69.0,2.7,28.5
115039,38432,114,6,12.02,72.12,7.49,27.18
115040,38432,104,52,9.38,487.76,6.94,126.88
115041,38432,89,5,6.55,32.75,4.55,10.0
115042,38432,27,57,7.09,404.13,5.07,115.14
115100,38451,101,18,15.67,282.06,10.49,93.24
115101,38451,21,43,6.03,259.29,3.92,90.73
115102,38451,77,23,10.83,249.09,6.61,97.06
115103,38451,83,59,7.29,430.11,4.21,181.72
115127,38459,92,5,8.26,41.3,5.12,15.7
115128,38459,104,5,10.42,52.1,6.94,17.4
115129,38459,21,28,6.03,168.84,3.92,59.08
115130,38459,63,8,10.79,86.32,6.66,33.04
115133,38461,89,30,7.28,218.4,4.55,81.9
115134,38461,66,15,6.67,100.05,4.64,30.45
115135,38461,90,31,3.1,96.1,2.11,30.69
115136,38461,9,91,5.23,475.93,3.67,141.96
115137,38461,92,6,8.26,49.56,5.12,18.84
115149,38467,78,82,11.49,942.18,6.86,379.66
115163,38472,81,25,12.54,313.5,8.35,104.75
115164,38473,119,28,6.48,181.44,4.78,47.6
115165,38473,39,3,19.16,57.48,13.65,16.53
115223,38491,9,6,4.97,29.82,3.67,7.8
115224,38491,110,20,15.31,306.2,11.52,75.8
115225,38491,24,9,11.21,100.89,8.38,25.47
115226,38491,73,35,11.58,405.3,6.87,164.85
115232,38493,11,57,10.12,576.84,6.4,212.04
115233,38493,32,2,13.24,26.48,9.34,7.8
115234,38493,105,32,13.94,446.08,9.0,158.08
115325,38524,33,31,16.25,503.75,11.24,155.31
115326,38524,63,56,10.25,574.0,6.66,201.04
115327,38524,89,11,6.92,76.12,4.55,26.07
115328,38524,2,8,9.47,75.76,6.61,22.88
115329,38524,114,8,12.68,101.44,7.49,41.52
115368,38540,63,39,10.79,420.81,6.66,161.07
115369,38540,5,21,9.24,194.04,5.46,79.38
115379,38545,1,68,6.54,444.72,4.43,143.48
115380,38545,79,12,8.89,106.68,6.97,23.04
115381,38545,92,5,7.02,35.1,5.12,9.5
115382,38545,24,27,10.03,270.81,8.38,44.55
115491,38580,91,17,4.0,68.0,2.55,24.65
115492,38580,80,4,8.81,35.24,6.26,10.2
115493,38580,92,21,7.85,164.85,5.12,57.33
115494,38580,23,10,7.42,74.2,4.78,26.4
115495,38580,87,53,8.69,460.57,5.73,156.88
115568,38605,71,9,10.85,97.65,6.29,41.04
115569,38605,19,24,10.27,246.48,6.8,83.28
115570,38605,59,56,7.56,423.36,4.76,156.8
115571,38605,6,17,6.53,111.01,4.69,31.28
115584,38611,17,26,8.76,227.76,5.06,96.2
115592,38615,109,10,13.98,139.8,9.91,40.7
115630,38625,48,11,22.3,245.3,13.99,91.41
115631,38625,26,102,9.82,1001.64,7.37,249.9
115632,38625,80,51,8.81,449.31,6.26,130.05
115633,38625,118,21,8.07,169.47,5.53,53.34
115634,38625,114,26,12.68,329.68,7.49,134.94
115644,38630,8,8,4.54,36.32,2.78,14.08
115648,38632,81,79,11.91,940.89,8.35,281.24
115649,38632,17,13,8.32,108.16,5.06,42.38
115750,38666,95,68,3.67,249.56,2.3,93.16
115751,38666,119,50,6.48,324.0,4.78,85.0
115752,38666,101,52,14.89,774.28,10.49,228.8
115753,38666,68,17,5.91,100.47,4.2,29.07
115782,38678,38,15,17.02,255.3,11.9,76.8
115783,38678,36,23,13.46,309.58,11.32,49.22
115784,38678,31,13,11.01,143.13,8.33,34.84
115785,38678,92,19,7.02,133.38,5.12,36.1
115809,38687,115,25,8.87,221.75,5.8,76.75
115810,38687,77,19,10.83,205.77,6.61,80.18
115811,38687,105,15,13.94,209.1,9.0,74.1
115842,38700,96,57,3.52,200.64,2.38,64.98
115843,38700,117,16,8.26,132.16,6.0,36.16
115844,38700,16,174,4.47,777.78,3.12,234.9
115845,38700,21,16,5.73,91.68,3.92,28.96
115887,38714,82,18,9.07,163.26,5.91,56.88
115888,38714,74,13,15.66,203.58,10.01,73.45
115889,38714,83,34,7.29,247.86,4.21,104.72
115890,38714,88,54,7.1,383.4,4.69,130.14
115891,38714,68,12,6.22,74.64,4.2,24.24
115966,38743,102,34,13.34,453.56,7.69,192.1
115967,38743,117,8,8.69,69.52,6.0,21.52
116029,38763,73,7,12.19,85.33,6.87,37.24
116030,38763,81,4,12.54,50.16,8.35,16.76
116118,38792,97,14,4.39,61.46,3.28,15.54
116119,38792,5,14,8.78,122.92,5.46,46.48
116120,38792,11,6,9.61,57.66,6.4,19.26
116121,38792,119,6,6.48,38.88,4.78,10.2
116122,38792,21,8,5.73,45.84,3.92,14.48
116159,38805,38,10,20.02,200.2,11.9,81.2
116160,38805,67,9,5.58,50.22,3.55,18.27
116161,38805,110,21,16.12,338.52,11.52,96.6
116185,38814,92,11,7.43,81.73,5.12,25.41
116186,38814,91,1,3.79,3.79,2.55,1.24
116187,38814,17,23,7.88,181.24,5.06,64.86
116188,38814,67,6,5.02,30.12,3.55,8.82
116189,38814,95,64,3.47,222.08,2.3,74.88
116208,38819,41,2,20.57,41.14,13.22,14.7
116209,38819,90,34,3.1,105.4,2.11,33.66
116216,38822,98,25,3.97,99.25,2.6,34.25
116217,38822,16,29,4.71,136.59,3.12,46.11
116218,38822,88,4,7.1,28.4,4.69,9.64
116219,38822,100,22,5.2,114.4,3.2,44.0
116238,38827,31,17,12.95,220.15,8.33,78.54
116243,38830,76,3,11.91,35.73,7.24,14.01
116244,38830,61,11,6.75,74.25,4.72,22.33
116245,38830,30,7,15.81,110.67,9.43,44.66
116246,38830,97,76,4.39,333.64,3.28,84.36
116247,38830,68,7,5.91,41.37,4.2,11.97
116279,38846,1,13,7.69,99.97,4.43,42.38
116280,38846,4,19,8.17,155.23,4.7,65.93
116281,38846,56,27,11.12,300.24,6.54,123.66
116282,38847,36,8,15.84,126.72,11.32,36.16
116283,38847,86,19,8.36,158.84,5.65,51.49
116284,38847,65,23,10.31,237.13,6.8,80.73
116285,38847,32,28,13.24,370.72,9.34,109.2
116295,38852,63,16,10.79,172.64,6.66,66.08
116296,38852,99,21,8.47,177.87,5.56,61.11
116297,38852,27,30,7.88,236.4,5.07,84.3
116298,38852,72,47,14.07,661.29,8.93,241.58
116320,38860,35,5,16.2,81.0,10.85,26.75
116321,38860,110,16,15.31,244.96,11.52,60.64
116322,38860,26,10,9.82,98.2,7.37,24.5
116323,38860,34,15,17.88,268.2,12.22,84.9
116335,38864,91,8,4.21,33.68,2.55,13.28
116336,38864,53,7,10.31,72.17,6.68,25.41
116337,38864,68,65,6.22,404.3,4.2,131.3
116338,38864,40,10,18.53,185.3,12.25,62.8
116373,38875,69,7,7.89,55.23,5.27,18.34
116376,38877,13,19,4.84,91.96,2.88,37.24
116377,38877,116,33,12.3,405.9,8.16,136.62
116378,38877,95,24,3.67,88.08,2.3,32.88
116379,38877,80,14,8.81,123.34,6.26,35.7
116380,38877,119,17,6.48,110.16,4.78,28.9
116403,38884,106,18,18.32,329.76,10.34,143.64
116404,38884,8,15,4.78,71.7,2.78,30.0
116405,38884,79,26,10.46,271.96,6.97,90.74
116434,38894,110,65,16.12,1047.8,11.52,299.0
116435,38894,93,46,2.92,134.32,1.67,57.5
116436,38894,114,20,13.35,267.0,7.49,117.2
116437,38894,41,45,20.57,925.65,13.22,330.75
116481,38911,68,127,5.6,711.2,4.2,177.8
116482,38911,62,42,6.66,279.72,5.17,62.58
116483,38911,80,27,8.34,225.18,6.26,56.16
116484,38911,23,36,7.03,253.08,4.78,81.0
116492,38915,115,32,8.43,269.76,5.8,84.16
116493,38915,105,2,13.24,26.48,9.0,8.48
116494,38915,96,38,3.52,133.76,2.38,43.32
116514,38925,4,3,7.35,22.05,4.7,7.95
116557,38939,96,32,3.7,118.4,2.38,42.24
116558,38939,114,22,13.35,293.7,7.49,128.92
116559,38939,91,15,4.21,63.15,2.55,24.9
116583,38947,35,27,17.05,460.35,10.85,167.4
116618,38958,53,55,10.31,567.05,6.68,199.65
116619,38958,46,26,20.97,545.22,14.22,175.5
116620,38958,13,14,5.09,71.26,2.88,30.94
116621,38958,41,1,20.57,20.57,13.22,7.35
116622,38958,84,2,6.36,12.72,3.53,5.66
116653,38969,41,38,18.51,703.38,13.22,201.02
116654,38969,112,22,7.79,171.38,6.13,36.52
116655,38969,110,19,14.51,275.69,11.52,56.81
116669,38974,32,48,11.92,572.16,9.34,123.84
116670,38974,85,15,7.79,116.85,5.18,39.15
116671,38974,52,8,11.27,90.16,7.33,31.52
116672,38974,110,10,14.51,145.1,11.52,29.9
116687,38979,38,6,18.02,108.12,11.9,36.72
116688,38979,118,54,7.65,413.1,5.53,114.48
116689,38979,20,2,8.65,17.3,5.45,6.4
116690,38979,102,21,12.01,252.21,7.69,90.72
116691,38979,45,47,15.05,707.35,11.87,149.46
116711,38985,114,3,12.68,38.04,7.49,15.57
116718,38988,110,80,13.7,1096.0,11.52,174.4
116785,39008,91,54,3.58,193.32,2.55,55.62
116786,39008,4,6,6.94,41.64,4.7,13.44
116787,39008,2,31,8.47,262.57,6.61,57.66
116792,39010,113,17,7.58,128.86,5.99,27.03
116793,39010,22,14,5.98,83.72,4.58,19.6
116794,39010,6,13,5.55,72.15,4.69,11.18
116795,39010,82,39,7.71,300.69,5.91,70.2
116799,39013,39,40,20.17,806.8,13.65,260.8
116800,39013,87,35,9.15,320.25,5.73,119.7
116801,39013,11,13,10.12,131.56,6.4,48.36
116802,39013,63,8,10.79,86.32,6.66,33.04
116822,39020,107,21,10.37,217.77,6.0,91.77
116823,39020,113,29,8.92,258.68,5.99,84.97
116824,39020,74,9,15.66,140.94,10.01,50.85
116825,39020,100,7,5.2,36.4,3.2,14.0
116826,39020,86,16,8.36,133.76,5.65,43.36
116827,39021,53,31,10.31,319.61,6.68,112.53
116828,39021,103,21,15.06,316.26,8.3,141.96
116829,39021,34,16,18.82,301.12,12.22,105.6
116830,39021,19,9,10.27,92.43,6.8,31.23
116831,39021,107,3,10.37,31.11,6.0,13.11
116858,39032,13,8,5.09,40.72,2.88,17.68
116859,39032,89,12,7.28,87.36,4.55,32.76
116860,39032,11,20,10.12,202.4,6.4,74.4
116861,39032,79,99,10.46,1035.54,6.97,345.51
116885,39040,99,112,8.05,901.6,5.56,278.88
116886,39040,21,7,5.73,40.11,3.92,12.67
116887,39040,112,39,8.22,320.58,6.13,81.51
116888,39040,84,12,6.04,72.48,3.53,30.12
116889,39040,4,6,7.76,46.56,4.7,18.36
116905,39045,63,16,10.79,172.64,6.66,66.08
116906,39045,33,27,17.1,461.7,11.24,158.22
116951,39061,14,13,9.78,127.14,6.43,43.55
116952,39061,50,75,12.68,951.0,8.18,337.5
116975,39068,77,45,10.29,463.05,6.61,165.6
116976,39068,11,64,9.61,615.04,6.4,205.44
116977,39068,113,34,8.47,287.98,5.99,84.32
117032,39084,56,37,10.56,390.72,6.54,148.74
117033,39084,46,20,19.92,398.4,14.22,114.0
117034,39084,36,89,15.05,1339.45,11.32,331.97
117035,39084,37,57,14.67,836.19,9.8,277.59
117097,39107,62,17,7.4,125.8,5.17,37.91
117098,39107,24,7,11.8,82.6,8.38,23.94
117099,39107,23,14,7.81,109.34,4.78,42.42
117100,39107,32,35,13.24,463.4,9.34,136.5
117101,39107,30,29,16.64,482.56,9.43,209.09
117119,39115,18,64,4.84,309.76,2.7,136.96
117120,39115,59,7,7.56,52.92,4.76,19.6
117121,39115,75,9,14.24,128.16,8.01,56.07
117122,39115,94,16,5.64,90.24,3.54,33.6
117123,39115,112,14,8.65,121.1,6.13,35.28
117151,39126,89,10,7.28,72.8,4.55,27.3
117169,39132,12,21,4.49,94.29,3.35,23.94
117170,39132,101,19,14.89,282.91,10.49,83.6
117171,39132,1,20,7.31,146.2,4.43,57.6
117231,39154,20,10,9.61,96.1,5.45,41.6
117232,39154,57,16,14.09,225.44,8.93,82.56
117233,39154,43,46,16.59,763.14,9.59,322.0
117234,39154,36,16,15.84,253.44,11.32,72.32
117235,39154,76,66,12.54,827.64,7.24,349.8
117324,39183,114,17,13.35,226.95,7.49,99.62
117325,39183,62,12,7.4,88.8,5.17,26.76
117372,39198,29,3,21.14,63.42,15.78,16.08
117373,39198,107,24,9.85,236.4,6.0,92.4
117374,39198,116,7,12.3,86.1,8.16,28.98
117375,39198,90,6,2.94,17.64,2.11,4.98
117389,39203,20,11,9.13,100.43,5.45,40.48
117476,39231,3,83,9.39,779.37,5.9,289.67
117477,39231,29,10,22.25,222.5,15.78,64.7
117478,39231,42,4,17.53,70.12,12.13,21.6
117479,39231,8,10,4.78,47.8,2.78,20.0
117619,39286,58,10,10.59,105.9,8.15,24.4
117620,39286,16,31,4.0,124.0,3.12,27.28
117621,39286,77,29,9.21,267.09,6.61,75.4
117622,39286,74,5,13.31,66.55,10.01,16.5
117740,39324,80,15,9.27,139.05,6.26,45.15
117780,39336,107,5,9.33,46.65,6.0,16.65
117781,39336,110,9,14.51,130.59,11.52,26.91
117861,39364,47,8,13.63,109.04,9.77,30.88
117883,39372,109,13,14.75,191.75,9.91,62.92
117896,39376,71,69,10.85,748.65,6.29,314.64
117897,39376,85,9,8.65,77.85,5.18,31.23
117914,39383,26,36,9.82,353.52,7.37,88.2
117915,39383,55,160,8.85,1416.0,6.31,406.4
117916,39383,42,52,16.65,865.8,12.13,235.04
117917,39383,45,4,15.88,63.52,11.87,16.04
117919,39385,99,75,8.05,603.75,5.56,186.75
117920,39385,101,81,14.89,1206.09,10.49,356.4
117921,39385,1,1,7.31,7.31,4.43,2.88
117936,39390,45,25,15.88,397.0,11.87,100.25
118035,39423,89,20,7.28,145.6,4.55,54.6
118036,39423,3,25,9.39,234.75,5.9,87.25
118037,39423,57,45,14.09,634.05,8.93,232.2
118038,39423,19,43,10.27,441.61,6.8,149.21
118039,39423,100,26,5.2,135.2,3.2,52.0
118050,39426,23,8,7.81,62.48,4.78,24.24
118051,39426,89,29,7.28,211.12,4.55,79.17
118052,39426,8,20,4.78,95.6,2.78,40.0
118053,39426,119,6,6.82,40.92,4.78,12.24
118054,39426,67,34,5.58,189.72,3.55,69.02
118121,39452,109,128,15.53,1987.84,9.91,719.36
118122,39452,117,16,8.69,139.04,6.0,43.04
118123,39452,50,4,12.68,50.72,8.18,18.0
118149,39463,72,17,13.37,227.29,8.93,75.48
118150,39463,46,5,19.92,99.6,14.22,28.5
118205,39482,117,17,8.69,147.73,6.0,45.73
118275,39504,94,40,5.36,214.4,3.54,72.8
118276,39504,16,69,4.47,308.43,3.12,93.15
118277,39504,53,47,9.79,460.13,6.68,146.17
118278,39504,49,7,9.24,64.68,6.8,17.08
118279,39504,32,8,12.58,100.64,9.34,25.92
118292,39509,74,23,15.66,360.18,10.01,129.95
118293,39509,4,33,8.17,269.61,4.7,114.51
118294,39509,18,21,4.84,101.64,2.7,44.94
118295,39509,116,23,12.95,297.85,8.16,110.17
118296,39509,72,39,14.07,548.73,8.93,200.46
118321,39516,45,9,16.72,150.48,11.87,43.65
118322,39516,56,7,11.12,77.84,6.54,32.06
118340,39523,7,9,5.26,47.34,3.21,18.45
118369,39534,14,6,9.78,58.68,6.43,20.1
118370,39534,84,14,6.36,89.04,3.53,39.62
118371,39534,41,24,20.57,493.68,13.22,176.4
118423,39553,47,36,16.03,577.08,9.77,225.36
118424,39553,97,31,4.62,143.22,3.28,41.54
118425,39553,110,28,16.12,451.36,11.52,128.8
118426,39553,58,14,12.46,174.44,8.15,60.34
118427,39554,61,64,7.11,455.04,4.72,152.96
118428,39554,106,29,18.32,531.28,10.34,231.42
118429,39554,67,7,5.58,39.06,3.55,14.21
118430,39555,39,18,20.17,363.06,13.65,117.36
118431,39555,28,20,10.49,209.8,6.99,70.0
118432,39555,32,5,13.24,66.2,9.34,19.5
118433,39556,97,12,3.93,47.16,3.28,7.8
118434,39556,71,60,9.22,553.2,6.29,175.8
118454,39564,115,9,8.87,79.83,5.8,27.63
118485,39574,30,20,15.81,316.2,9.43,127.6
118486,39574,7,14,5.0,70.0,3.21,25.06
118487,39574,28,36,9.97,358.92,6.99,107.28
118488,39574,64,46,10.38,477.48,7.52,131.56
118526,39586,89,4,6.92,27.68,4.55,9.48
118527,39586,37,19,14.67,278.73,9.8,92.53
118528,39586,28,15,9.97,149.55,6.99,44.7
118529,39586,111,103,12.85,1323.55,8.09,490.28
118532,39588,106,82,18.32,1502.24,10.34,654.36
118533,39588,110,36,16.12,580.32,11.52,165.6
118534,39588,101,14,15.67,219.38,10.49,72.52
118622,39618,58,14,10.59,148.26,8.15,34.16
118623,39618,80,13,7.88,102.44,6.26,21.06
118624,39618,111,15,11.5,172.5,8.09,51.15
118642,39624,21,6,5.73,34.38,3.92,10.86
118643,39624,102,2,12.67,25.34,7.69,9.96
118644,39624,99,14,8.05,112.7,5.56,34.86
118645,39624,30,21,15.81,332.01,9.43,133.98
118646,39624,36,7,15.05,105.35,11.32,26.11
118717,39648,63,6,10.79,64.74,6.66,24.78
118757,39663,65,15,10.31,154.65,6.8,52.65
118758,39663,96,17,3.7,62.9,2.38,22.44
118759,39664,90,17,2.79,47.43,2.11,11.56
118760,39664,54,23,11.55,265.65,8.51,69.92
118761,39664,37,30,13.9,417.0,9.8,123.0
118762,39664,21,9,5.43,48.87,3.92,13.59
118763,39664,40,54,16.68,900.72,12.25,239.22
118797,39677,94,11,5.64,62.04,3.54,23.1
118914,39709,22,12,6.69,80.28,4.58,25.32
118915,39709,37,23,14.67,337.41,9.8,112.01
118916,39709,60,27,10.0,270.0,7.32,72.36
118917,39709,114,18,12.68,228.24,7.49,93.42
118918,39709,91,13,4.0,52.0,2.55,18.85
118993,39733,112,17,8.65,147.05,6.13,42.84
118994,39733,104,12,10.42,125.04,6.94,41.76
118995,39733,11,6,10.12,60.72,6.4,22.32
118996,39733,37,5,15.44,77.2,9.8,28.2
119011,39737,32,28,13.24,370.72,9.34,109.2
119012,39737,64,10,10.93,109.3,7.52,34.1
119013,39737,109,22,15.53,341.66,9.91,123.64
119018,39739,55,6,8.85,53.1,6.31,15.24
119019,39739,93,471,2.77,1304.67,1.67,518.1
119020,39739,38,8,19.02,152.16,11.9,56.96
119142,39780,95,11,3.86,42.46,2.3,17.16
119143,39780,117,17,8.69,147.73,6.0,45.73
119144,39780,26,10,10.34,103.4,7.37,29.7
119145,39780,81,8,12.54,100.32,8.35,33.52
119165,39788,71,42,10.31,433.02,6.29,168.84
119166,39788,105,9,13.24,119.16,9.0,38.16
119167,39788,60,12,10.0,120.0,7.32,32.16
119168,39788,80,9,8.81,79.29,6.26,22.95
119186,39796,58,8,11.84,94.72,8.15,29.52
119292,39834,32,70,13.24,926.8,9.34,273.0
119352,39853,30,24,16.64,399.36,9.43,173.04
119353,39853,22,15,7.04,105.6,4.58,36.9
119354,39853,35,16,17.05,272.8,10.85,99.2
119355,39853,113,17,8.92,151.64,5.99,49.81
119356,39853,57,104,14.09,1465.36,8.93,536.64
119364,39857,58,9,12.46,112.14,8.15,38.79
119365,39857,115,22,8.87,195.14,5.8,67.54
119366,39857,73,34,12.19,414.46,6.87,180.88
119367,39857,24,20,11.8,236.0,8.38,68.4
119368,39857,76,9,12.54,112.86,7.24,47.7
119393,39867,10,28,5.05,141.4,3.4,46.2
119394,39867,97,47,4.16,195.52,3.28,41.36
119395,39867,31,5,11.65,58.25,8.33,16.6
119396,39867,60,18,9.48,170.64,7.32,38.88
119397,39867,93,30,2.63,78.9,1.67,28.8
119405,39871,90,19,3.1,58.9,2.11,18.81
119406,39871,27,7,7.88,55.16,5.07,19.67
119407,39871,14,22,9.78,215.16,6.43,73.7
119408,39871,98,14,3.97,55.58,2.6,19.18
119409,39871,56,7,11.12,77.84,6.54,32.06
119476,39891,77,36,10.83,389.88,6.61,151.92
119477,39891,32,7,13.24,92.68,9.34,27.3
119478,39891,83,20,7.29,145.8,4.21,61.6
119479,39892,119,14,6.82,95.48,4.78,28.56
119480,39892,74,5,15.66,78.3,10.01,28.25
119481,39892,57,2,14.09,28.18,8.93,10.32
119482,39892,114,42,13.35,560.7,7.49,246.12
119483,39892,85,49,8.65,423.85,5.18,170.03
119555,39913,30,25,14.14,353.5,9.43,117.75
119556,39913,109,11,13.2,145.2,9.91,36.19
119557,39913,100,12,4.42,53.04,3.2,14.64
119588,39924,38,43,20.02,860.86,11.9,349.16
119589,39924,26,35,10.34,361.9,7.37,103.95
119609,39930,52,13,11.27,146.51,7.33,51.22
119610,39930,102,41,12.01,492.41,7.69,177.12
119611,39930,109,21,13.98,293.58,9.91,85.47
119612,39930,33,9,15.39,138.51,11.24,37.35
119655,39945,27,6,7.09,42.54,5.07,12.12
119656,39945,22,18,6.34,114.12,4.58,31.68
119721,39965,59,26,7.56,196.56,4.76,72.8
119722,39965,89,22,7.28,160.16,4.55,60.06
119723,39965,106,30,18.32,549.6,10.34,239.4
119724,39965,8,42,4.78,200.76,2.78,84.0
119729,39967,38,12,17.02,204.24,11.9,61.44
119730,39967,62,18,6.29,113.22,5.17,20.16
119731,39967,115,7,7.54,52.78,5.8,12.18
119732,39967,99,24,7.2,172.8,5.56,39.36
119749,39975,74,14,14.09,197.26,10.01,57.12
119750,39975,95,12,3.47,41.64,2.3,14.04
119751,39975,87,11,8.24,90.64,5.73,27.61
119752,39975,98,24,3.57,85.68,2.6,23.28
119753,39975,20,24,8.65,207.6,5.45,76.8
119889,40021,55,136,9.32,1267.52,6.31,409.36
119905,40026,58,20,12.46,249.2,8.15,86.2
119906,40026,101,17,15.67,266.39,10.49,88.06
119907,40026,78,23,12.09,278.07,6.86,120.29
119908,40026,12,14,4.73,66.22,3.35,19.32
119909,40026,97,36,4.62,166.32,3.28,48.24
119913,40028,64,7,9.84,68.88,7.52,16.24
119916,40030,61,5,7.11,35.55,4.72,11.95
119917,40030,107,12,10.37,124.44,6.0,52.44
119918,40030,90,5,3.1,15.5,2.11,4.95
119919,40030,66,24,6.67,160.08,4.64,48.72
119920,40030,92,15,8.26,123.9,5.12,47.1
120023,40067,55,10,9.32,93.2,6.31,30.1
120024,40067,102,20,13.34,266.8,7.69,113.0
120025,40067,53,53,10.31,546.43,6.68,192.39
120031,40070,22,19,6.69,127.11,4.58,40.09
120032,40070,42,17,16.65,283.05,12.13,76.84
120033,40070,11,12,9.61,115.32,6.4,38.52
120034,40070,50,34,12.05,409.7,8.18,131.58
120046,40075,79,47,10.46,491.62,6.97,164.03
120070,40085,63,41,10.79,442.39,6.66,169.33
120071,40085,51,66,8.6,567.6,5.46,207.24
120202,40132,57,74,13.39,990.86,8.93,330.04
120342,40175,92,4,8.26,33.04,5.12,12.56
120356,40181,29,5,18.91,94.55,15.78,15.65
120525,40242,6,18,6.53,117.54,4.69,33.12
120526,40242,97,17,4.62,78.54,3.28,22.78
120527,40242,67,13,5.58,72.54,3.55,26.39
120546,40252,46,24,20.97,503.28,14.22,162.0
120547,40252,110,44,16.12,709.28,11.52,202.4
120548,40252,55,9,9.32,83.88,6.31,27.09
120549,40252,118,83,8.5,705.5,5.53,246.51
120550,40252,88,21,7.1,149.1,4.69,50.61
120583,40264,99,30,8.47,254.1,5.56,87.3
120584,40264,105,5,13.94,69.7,9.0,24.7
120627,40277,8,8,4.78,38.24,2.78,16.0
120628,40277,72,26,14.07,365.82,8.93,133.64
120629,40277,66,26,6.67,173.42,4.64,52.78
120630,40277,118,51,8.5,433.5,5.53,151.47
120631,40277,99,13,8.47,110.11,5.56,37.83
120741,40313,27,67,7.49,501.83,5.07,162.14
120742,40313,31,77,12.3,947.1,8.33,305.69
120743,40313,44,6,16.21,97.26,11.28,29.58
120744,40314,95,23,3.86,88.78,2.3,35.88
120745,40314,91,4,4.21,16.84,2.55,6.64
120767,40322,77,109,10.83,1180.47,6.61,459.98
120863,40354,105,27,13.94,376.38,9.0,133.38
120864,40354,115,11,8.87,97.57,5.8,33.77
